order_id,customer_id,order_date,product_category,quantity,unit_price_usd,order_status,payment_method
AMA-O8956,AMA-C2733,12/28/2025,Apparel,4,77.15,Delivered,Debit Card
AMA-O12281,AMA-C10016,03-Jun-2023,Electronics,5,209.31,Pending,Debit Card
AMA-O14320,AMA-C4828,13-Apr-2024,Electronics,1,683.17,Delivered,Gift Card
AMA-O10302,AMA-C2126,08/03/2023,Toys,3,92.86,Cancelled,UPI
AMA-O6485,AMA-C9319,2025-08-08,Books,5,34.5,Cancelled,Gift Card
AMA-O10054,AMA-C4146,04/19/2024,Home & Kitchen,3,$238.76,Returned,Amazon Pay
AMA-O12377,AMA-C1958,12-Apr-2024,Books,4,15.65,Delivered,UPI
AMA-O5663,AMA-C7292,02/17/2023,Electronics,1,505.41,Delivered,Debit Card
AMA-O13658,AMA-C4151,2023-05-11,Home & Kitchen,3,129.27,Returned,Amazon Pay
AMA-O13956,AMA-C2225,2025-07-08,Sports & Outdoors,5,$55.32,Shipped,UPI
AMA-O12806,AMA-C4941,12/14/2023,Grocery,3,6.34,Delivered,Amazon Pay
AMA-O12745,AMA-C2684,2024-07-02,Sports & Outdoors,5,219.94,Returned,Credit Card
AMA-O7643,AMA-C4518,05/07/2025,Home & Kitchen,2,130.87,Delivered,UPI
AMA-O13630,AMA-C5561,12/12/2023,Toys,5,37.73,Delivered,Amazon Pay
AMA-O11251,AMA-C10179,2025-06-20,Sports & Outdoors,3,56.8,Delivered,Gift Card
AMA-O6840,AMA-C4103,26-Apr-2025,Books,1,9.95,Cancelled,UPI
AMA-O13722,AMA-C7966,03/28/2025,Toys,5,$56.05,Pending,Gift Card
AMA-O7790,AMA-C2466,2024-01-12,Home & Kitchen,3,$197.61,Returned,Amazon Pay
AMA-O7403,AMA-C2102,2025-09-30,Apparel,2,42.21,Delivered,Debit Card
AMA-O14676,AMA-C3790,06-Dec-2024,Electronics,4,585.27,Delivered,UPI
AMA-O7056,AMA-C2925,22-Nov-2025,Books,3,$23.68,Delivered,Gift Card
AMA-O12194,AMA-C6823,09-Sep-2023,Toys,2,20.87,Shipped,Amazon Pay
AMA-O11776,AMA-C10282,2023-05-20,Grocery,5,57.51,Delivered,UPI
AMA-O6263,AMA-C4141,04/22/2024,Apparel,4,$59.41,Shipped,Amazon Pay
AMA-O14642,AMA-C4698,2023-02-10,Grocery,4,36.07,Delivered,UPI
AMA-O5401,AMA-C6634,06/16/2025,Toys,5,13.73,Delivered,Credit Card
AMA-O6729,AMA-C4485,03/13/2023,Apparel,4,29.67,Returned,Amazon Pay
AMA-O13874,AMA-C8680,07/12/2023,Grocery,4,44.67,Cancelled,Credit Card
AMA-O11833,AMA-C2305,2025-08-12,Sports & Outdoors,5,$117.98,Delivered,Amazon Pay
AMA-O14309,AMA-C3015,05-Mar-2025,Apparel,-1,63.41,Returned,Credit Card
AMA-O7662,AMA-C6295,26-Nov-2023,Toys,3,73.06,Delivered,Amazon Pay
AMA-O7968,AMA-C4671,12/25/2023,Grocery,2,17.45,Returned,Credit Card
AMA-O10097,AMA-C3889,17-Jul-2023,Sports & Outdoors,3,61.27,Cancelled,Debit Card
AMA-O5094,AMA-C1118,2023-03-10,Electronics,3,215.4,Shipped,Amazon Pay
AMA-O8005,AMA-C10541,08/23/2025,Sports & Outdoors,4,64.29,Delivered,Debit Card
AMA-O14871,AMA-C2733,03/08/2025,Toys,1,14.2,Cancelled,Gift Card
AMA-O7829,AMA-C8746,10/09/2025,Grocery,4,49.42,Delivered,UPI
AMA-O6685,AMA-C5113,2025-06-28,Sports & Outdoors,5,$249.83,Delivered,Amazon Pay
AMA-O9164,AMA-C2520,2024-04-28,Grocery,1,25.8,,Debit Card
AMA-O12691,AMA-C5851,2024-07-27,Toys,2,$62.39,Pending,Amazon Pay
AMA-O5675,AMA-C1541,13-Jul-2024,Books,1,37.1,Delivered,Gift Card
AMA-O9761,AMA-C7938,29-May-2025,Electronics,4,$741.72,Shipped,Gift Card
AMA-O6828,AMA-C6795,11/11/2024,Sports & Outdoors,3,225.27,Shipped,Amazon Pay
AMA-O7272,AMA-C3926,21-Sep-2023,Beauty,3,88.11,Delivered,UPI
AMA-O13582,AMA-C2814,11-Feb-2025,Electronics,3,226.37,Cancelled,Amazon Pay
AMA-O13720,AMA-C5216,2025-11-30,Home & Kitchen,2,$288.76,Delivered,Debit Card
AMA-O13751,AMA-C6530,06/08/2024,Electronics,2,73.43,,Amazon Pay
AMA-O10409,AMA-C7734,2025-03-27,Home & Kitchen,5,168.77,Pending,Debit Card
AMA-O10524,AMA-C4930,2023-04-16,Electronics,1,$502.27,Delivered,Credit Card
AMA-O7715,AMA-C9754,2024-07-31,Sports & Outdoors,3,247.41,Delivered,Debit Card
AMA-O13077,AMA-C3583,05/03/2023,Electronics,5,349.81,Shipped,Debit Card
AMA-O13479,AMA-C2091,11/04/2023,Electronics,2,777.35,Delivered,Amazon Pay
AMA-O10620,AMA-C9358,2023-03-03,Sports & Outdoors,4,50.21,Shipped,Credit Card
AMA-O6969,AMA-C4529,12-Jul-2023,Sports & Outdoors,1,100.1,Cancelled,Amazon Pay
AMA-O7987,AMA-C6129,11/07/2024,Books,2,8.05,Delivered,UPI
AMA-O9817,AMA-C5879,22-Dec-2025,Beauty,5,43.29,Delivered,Debit Card
AMA-O14621,AMA-C7728,04/21/2023,Toys,1,67.6,Cancelled,Gift Card
AMA-O7134,AMA-C10370,01/03/2023,Apparel,1,53.3,Delivered,Gift Card
AMA-O13299,AMA-C3575,2025-02-18,Grocery,3,34.84,Pending,Amazon Pay
AMA-O9492,AMA-C4069,19-Jan-2025,Home & Kitchen,5,132.19,Shipped,Gift Card
AMA-O5564,AMA-C10684,27-Jan-2024,Sports & Outdoors,1,83.42,Delivered,Credit Card
AMA-O11094,AMA-C10369,2023-06-30,Beauty,1,43.18,Returned,Amazon Pay
AMA-O7886,AMA-C3023,2024-05-16,Beauty,1,63.03,Cancelled,Debit Card
AMA-O8884,AMA-C7787,02/16/2024,Electronics,3,69.83,Returned,Credit Card
AMA-O5880,AMA-C3654,10-Aug-2024,Toys,4,60.07,Delivered,Gift Card
AMA-O11396,AMA-C7471,2024-12-19,Beauty,3,16.05,Delivered,Amazon Pay
AMA-O10591,AMA-C10431,07/29/2024,Sports & Outdoors,1,139.01,Cancelled,Debit Card
AMA-O9787,AMA-C5369,2023-02-23,Books,3,20.49,Cancelled,Debit Card
AMA-O10688,AMA-C1154,2024-01-19,Home & Kitchen,5,44.98,Delivered,Debit Card
AMA-O13804,AMA-C6065,2023-10-27,Sports & Outdoors,1,106.75,Returned,Credit Card
AMA-O13536,AMA-C9549,07/31/2023,Grocery,4,$26.89,Shipped,Credit Card
AMA-O6893,AMA-C10362,28-Jan-2025,Apparel,1,44.53,,Credit Card
AMA-O9552,AMA-C5504,2025-11-02,Beauty,5,$57.93,Returned,Credit Card
AMA-O10369,AMA-C7646,30-Aug-2025,Books,2,39.91,Delivered,UPI
AMA-O9888,AMA-C8078,2025-05-07,Electronics,1,$175.49,Delivered,Debit Card
AMA-O11086,AMA-C4143,2024-10-30,Home & Kitchen,5,269.9,Returned,Credit Card
AMA-O14374,AMA-C3674,05-Nov-2025,Electronics,3,701.85,Delivered,Debit Card
AMA-O14784,AMA-C5439,19-Nov-2025,Electronics,4,507.79,Shipped,Credit Card
AMA-O9269,AMA-C2347,31-Dec-2025,Electronics,3,680.88,Cancelled,Credit Card
AMA-O10531,AMA-C7884,2025-02-27,Electronics,1,243.02,Pending,Credit Card
AMA-O13624,AMA-C7206,05-Jan-2024,Apparel,4,82.2,Delivered,UPI
AMA-O11701,AMA-C6896,01/16/2025,Toys,4,80.94,Delivered,Credit Card
AMA-O13972,AMA-C7044,09/18/2024,Books,1,25.74,Delivered,Debit Card
AMA-O10980,AMA-C9144,2023-11-12,Beauty,2,$36.59,Delivered,Amazon Pay
AMA-O11167,AMA-C7053,14-Jan-2023,Beauty,2,66.76,Delivered,Debit Card
AMA-O9284,AMA-C4141,17-May-2024,Grocery,2,43.89,Pending,Debit Card
AMA-O10069,AMA-C5316,25-Aug-2023,Sports & Outdoors,1,$114.18,Cancelled,Debit Card
AMA-O9717,AMA-C3524,08/18/2025,Home & Kitchen,2,94.41,,Amazon Pay
AMA-O6631,AMA-C1773,11/25/2024,Electronics,2,161.89,Pending,Gift Card
AMA-O13645,AMA-C5616,09/23/2024,Beauty,1,48.36,Delivered,Gift Card
AMA-O9337,AMA-C10130,21-Mar-2024,Books,2,$12.61,Cancelled,Gift Card
AMA-O14450,AMA-C10600,06/04/2025,Apparel,2,$33.56,Pending,Gift Card
AMA-O13681,AMA-C2877,30-Apr-2023,Grocery,4,13.63,Returned,Amazon Pay
AMA-O14269,AMA-C7275,24-Mar-2024,Apparel,2,103.38,Delivered,Debit Card
AMA-O11209,AMA-C6544,07/24/2025,Home & Kitchen,3,89.62,Cancelled,Credit Card
AMA-O13958,AMA-C9977,2025-06-24,Toys,4,99.09,Shipped,UPI
AMA-O13665,AMA-C8722,2023-12-20,Electronics,1,675.99,Shipped,Credit Card
AMA-O6508,AMA-C8142,15-Jun-2024,Apparel,5,116.05,Delivered,Debit Card
AMA-O7649,AMA-C5365,2025-09-13,Beauty,4,38.4,Pending,Gift Card
AMA-O11250,AMA-C4509,17-Sep-2025,Books,2,20.26,Shipped,UPI
AMA-O12606,AMA-C7041,12/16/2025,Grocery,3,7.84,,Gift Card
AMA-O10989,AMA-C5945,26-Aug-2024,Grocery,1,24.73,Shipped,Debit Card
AMA-O9564,AMA-C3728,2023-11-01,Apparel,1,$72.02,Returned,Gift Card
AMA-O11493,AMA-C10979,11/12/2025,Beauty,5,86.0,Returned,UPI
AMA-O6957,AMA-C8515,12/09/2025,Apparel,2,$10.60,Shipped,Amazon Pay
AMA-O14306,AMA-C7579,01/25/2024,Grocery,3,39.81,Delivered,UPI
AMA-O8510,AMA-C3408,10/30/2023,Electronics,4,28.24,Pending,UPI
AMA-O10446,AMA-C3355,2023-10-27,Electronics,1,$176.61,Shipped,Gift Card
AMA-O5583,AMA-C7010,2024-11-28,Electronics,2,541.44,Delivered,Gift Card
AMA-O11903,AMA-C6848,04-Oct-2025,Home & Kitchen,5,15.56,Cancelled,Credit Card
AMA-O8428,AMA-C6505,2024-11-09,Sports & Outdoors,3,238.62,Pending,UPI
AMA-O11481,AMA-C9994,2024-07-19,Beauty,-4,26.76,Shipped,UPI
AMA-O10389,AMA-C5452,2025-02-26,Toys,5,71.24,Returned,Amazon Pay
AMA-O8998,AMA-C3263,02-May-2025,Beauty,4,$69.11,Delivered,Credit Card
AMA-O11690,AMA-C9726,2023-02-13,Electronics,1,738.27,Delivered,Debit Card
AMA-O13887,AMA-C8480,12/25/2023,Grocery,4,$55.11,Delivered,Amazon Pay
AMA-O9191,AMA-C6268,2023-12-16,Beauty,4,18.75,Returned,Amazon Pay
AMA-O10105,AMA-C6567,02-Feb-2024,Home & Kitchen,4,40.53,Cancelled,UPI
AMA-O10922,AMA-C6770,13-Aug-2025,Toys,5,44.93,Delivered,Amazon Pay
AMA-O11162,AMA-C8901,2025-12-11,Beauty,4,$52.44,Returned,Credit Card
AMA-O7062,AMA-C8408,07/20/2024,Home & Kitchen,5,10.02,Delivered,Credit Card
AMA-O8761,AMA-C3301,2024-08-24,Books,3,$32.56,Shipped,Debit Card
AMA-O9342,AMA-C4710,2025-02-27,Toys,4,12.68,Cancelled,Gift Card
AMA-O11764,AMA-C8980,16-Oct-2025,Beauty,4,$5.95,Delivered,Credit Card
AMA-O11800,AMA-C8644,2024-12-01,Sports & Outdoors,5,$77.82,Returned,Gift Card
AMA-O6175,AMA-C8096,03/27/2024,Sports & Outdoors,2,126.0,Delivered,Debit Card
AMA-O9806,AMA-C4637,08-Jun-2024,Grocery,3,$45.50,Delivered,Credit Card
AMA-O10252,AMA-C5490,01/20/2023,Electronics,2,430.69,Pending,Gift Card
AMA-O6584,AMA-C7569,27-Aug-2024,Books,-2,30.15,Cancelled,Debit Card
AMA-O12156,AMA-C9666,06-Jan-2025,Sports & Outdoors,3,34.23,Delivered,Amazon Pay
AMA-O6747,AMA-C6380,2025-03-13,Sports & Outdoors,1,$127.29,Cancelled,UPI
AMA-O11040,AMA-C2393,2023-03-20,Grocery,2,55.69,Delivered,Debit Card
AMA-O5830,AMA-C6732,01/04/2025,Electronics,1,122.8,Delivered,UPI
AMA-O11748,AMA-C1842,2023-08-25,Grocery,2,10.01,Pending,UPI
AMA-O11482,AMA-C3502,2023-05-22,Toys,3,36.08,Delivered,Debit Card
AMA-O12885,AMA-C1038,05/17/2023,Home & Kitchen,2,55.25,Delivered,UPI
AMA-O9173,AMA-C1093,2023-09-02,Books,5,10.49,Pending,Gift Card
AMA-O8758,AMA-C8845,2025-05-09,Sports & Outdoors,2,222.49,Returned,Credit Card
AMA-O6748,AMA-C3811,01/05/2023,Home & Kitchen,2,$149.43,Pending,Debit Card
AMA-O6318,AMA-C8884,07/09/2023,Electronics,5,572.65,Pending,Gift Card
AMA-O8157,AMA-C7731,07/17/2025,Toys,4,76.79,Delivered,Credit Card
AMA-O13451,AMA-C6508,30-May-2025,Toys,4,28.79,Delivered,UPI
AMA-O11661,AMA-C3603,05/23/2024,Apparel,4,116.18,Cancelled,Gift Card
AMA-O14104,AMA-C2331,2024-08-23,Apparel,3,42.39,Cancelled,Credit Card
AMA-O11003,AMA-C6038,09/03/2024,Grocery,1,2.69,,Credit Card
AMA-O5339,AMA-C6756,17-Mar-2025,Books,3,24.64,Returned,Debit Card
AMA-O13912,AMA-C2863,21-Jan-2025,Electronics,5,553.23,Delivered,UPI
AMA-O8372,AMA-C3965,2023-04-04,Sports & Outdoors,1,180.52,,Amazon Pay
AMA-O6853,AMA-C6328,07-Sep-2023,Books,5,18.49,Pending,UPI
AMA-O5516,AMA-C3696,2024-05-06,Books,5,14.66,Delivered,Credit Card
AMA-O5126,AMA-C6785,02/09/2025,Home & Kitchen,3,89.83,Cancelled,UPI
AMA-O10873,AMA-C9999,02/07/2025,Books,2,36.62,Delivered,UPI
AMA-O5268,AMA-C5863,25-Oct-2025,Home & Kitchen,1,$274.95,Shipped,Credit Card
AMA-O13708,AMA-C1613,01/15/2024,Books,2,12.31,Pending,Amazon Pay
AMA-O7732,AMA-C3030,22-Sep-2023,Grocery,3,17.36,Cancelled,UPI
AMA-O7162,AMA-C4389,2024-11-23,Sports & Outdoors,1,24.33,Cancelled,Gift Card
AMA-O12436,AMA-C2798,22-Mar-2024,Books,1,25.78,Delivered,Debit Card
AMA-O11699,AMA-C2041,25-Jan-2024,Apparel,2,117.64,Pending,Amazon Pay
AMA-O13409,AMA-C6113,2024-01-31,Sports & Outdoors,1,$230.81,Delivered,Amazon Pay
AMA-O5572,AMA-C2114,2025-09-22,Electronics,4,750.91,,Debit Card
AMA-O9260,AMA-C5422,03/26/2025,Books,4,15.73,Shipped,Gift Card
AMA-O5380,AMA-C4212,2023-03-05,Electronics,3,$285.71,Delivered,Debit Card
AMA-O7303,AMA-C5413,2023-06-03,Sports & Outdoors,3,$140.69,Delivered,Credit Card
AMA-O6813,AMA-C10629,2024-01-12,Books,2,38.64,Cancelled,Amazon Pay
AMA-O5289,AMA-C9055,01-Oct-2025,Home & Kitchen,1,136.03,Delivered,Credit Card
AMA-O5638,AMA-C8610,03-Sep-2025,Home & Kitchen,1,166.29,Returned,UPI
AMA-O9415,AMA-C2626,2023-10-09,Sports & Outdoors,1,$154.38,Returned,Amazon Pay
AMA-O12583,AMA-C8242,10/03/2023,Toys,3,6.19,Pending,Gift Card
AMA-O9582,AMA-C2874,08/12/2024,Electronics,3,466.56,Pending,UPI
AMA-O8397,AMA-C9237,11/12/2024,Books,4,$33.14,Delivered,UPI
AMA-O12790,AMA-C1443,2025-03-09,Toys,4,5.83,Delivered,Amazon Pay
AMA-O6952,AMA-C8630,09/13/2025,Electronics,4,783.17,Delivered,Gift Card
AMA-O14682,AMA-C1307,06-Jan-2025,Beauty,2,41.06,Returned,Credit Card
AMA-O9281,AMA-C10742,07/08/2023,Books,2,9.89,Pending,Gift Card
AMA-O6000,AMA-C7173,12/01/2025,Beauty,3,78.3,Delivered,UPI
AMA-O8843,AMA-C7423,20-Jul-2023,Beauty,5,88.47,Delivered,Credit Card
AMA-O10884,AMA-C6487,2024-03-01,Beauty,5,5.5,,Credit Card
AMA-O5001,AMA-C3306,2024-07-20,Beauty,3,$65.30,Shipped,Credit Card
AMA-O14993,AMA-C7142,10/25/2024,Beauty,5,10.67,Pending,UPI
AMA-O7177,AMA-C5145,2024-09-06,Beauty,2,14.13,Delivered,Debit Card
AMA-O10291,AMA-C7139,07/13/2024,Apparel,2,99.61,Returned,Debit Card
AMA-O9193,AMA-C1749,01-Dec-2025,Grocery,1,6.73,Delivered,Credit Card
AMA-O10734,AMA-C1749,2025-09-16,Grocery,3,$40.94,Cancelled,Gift Card
AMA-O5697,AMA-C1511,09/27/2025,Sports & Outdoors,3,$194.92,Cancelled,UPI
AMA-O11298,AMA-C3032,2025-03-25,Electronics,4,512.46,Delivered,Gift Card
AMA-O6523,AMA-C4750,17-Jan-2023,Sports & Outdoors,3,248.8,Shipped,Gift Card
AMA-O10294,AMA-C3739,20-Apr-2025,Toys,5,61.11,Shipped,Gift Card
AMA-O9785,AMA-C8794,05/19/2024,Toys,3,53.73,Pending,UPI
AMA-O5764,AMA-C7515,12/02/2023,Beauty,-1,13.42,Returned,Credit Card
AMA-O14429,AMA-C8709,18-Jul-2025,Electronics,1,726.7,Shipped,Amazon Pay
AMA-O6330,AMA-C8380,03/19/2025,Electronics,2,71.34,Delivered,Gift Card
AMA-O11492,AMA-C2979,09-Apr-2025,Sports & Outdoors,4,180.76,Delivered,UPI
AMA-O6133,AMA-C7974,2025-05-15,Books,4,35.37,Delivered,UPI
AMA-O8041,AMA-C6713,03/23/2025,Apparel,5,103.02,Delivered,UPI
AMA-O10061,AMA-C10726,16-May-2023,Apparel,3,83.73,Delivered,Amazon Pay
AMA-O8605,AMA-C7645,15-Feb-2024,Electronics,3,29.43,Delivered,Credit Card
AMA-O14655,AMA-C4043,2024-08-21,Grocery,2,57.25,Pending,Amazon Pay
AMA-O14536,AMA-C5998,2024-06-14,Electronics,5,559.94,Cancelled,UPI
AMA-O8934,AMA-C4210,2023-10-13,Books,4,24.24,Delivered,Credit Card
AMA-O9891,AMA-C3174,25-Jul-2024,Apparel,3,56.23,,UPI
AMA-O6918,AMA-C2900,04/04/2024,Beauty,1,77.43,Cancelled,Gift Card
AMA-O13859,AMA-C8306,2025-06-25,Toys,4,$57.20,Delivered,UPI
AMA-O9016,AMA-C9999,08/18/2025,Toys,1,75.87,Delivered,Gift Card
AMA-O9952,AMA-C5234,19-Feb-2024,Sports & Outdoors,3,13.89,Shipped,Credit Card
AMA-O8158,AMA-C7991,27-Sep-2024,Sports & Outdoors,4,173.57,Cancelled,Amazon Pay
AMA-O7920,AMA-C3144,03-Feb-2023,Apparel,5,105.1,Cancelled,Credit Card
AMA-O14596,AMA-C2775,23-Aug-2023,Toys,5,$47.83,Delivered,UPI
AMA-O9911,AMA-C10103,07-Dec-2024,Apparel,4,56.56,Delivered,Credit Card
AMA-O6236,AMA-C5990,2024-12-16,Grocery,5,28.28,Delivered,Gift Card
AMA-O9291,AMA-C2910,2025-04-07,Toys,3,$91.54,Shipped,Amazon Pay
AMA-O14024,AMA-C7564,2023-12-01,Grocery,3,16.33,Cancelled,Debit Card
AMA-O5101,AMA-C9735,04-Mar-2025,Apparel,5,$103.93,Cancelled,Debit Card
AMA-O7903,AMA-C4233,01/16/2025,Grocery,4,36.9,Delivered,UPI
AMA-O8982,AMA-C10825,05-Aug-2023,Apparel,2,36.71,Cancelled,Debit Card
AMA-O5639,AMA-C4737,2025-12-01,Home & Kitchen,1,70.13,Delivered,UPI
AMA-O6883,AMA-C6442,22-Jul-2023,Grocery,5,$26.65,Pending,Credit Card
AMA-O11728,AMA-C1259,2023-12-08,Electronics,1,364.82,Cancelled,UPI
AMA-O11864,AMA-C2246,05-May-2025,Beauty,4,86.3,Cancelled,Debit Card
AMA-O7139,AMA-C7882,2023-12-12,Books,3,11.5,Pending,Debit Card
AMA-O7154,AMA-C5092,22-Feb-2024,Books,1,$24.89,Returned,Amazon Pay
AMA-O5389,AMA-C3429,03/28/2024,Sports & Outdoors,1,$87.51,Pending,Debit Card
AMA-O9074,AMA-C2781,12-Dec-2023,Beauty,2,$40.44,Shipped,Amazon Pay
AMA-O9517,AMA-C4394,19-Sep-2025,Books,4,34.53,Delivered,UPI
AMA-O12907,AMA-C10008,2025-07-08,Home & Kitchen,5,212.75,Cancelled,Gift Card
AMA-O5185,AMA-C4527,2025-12-16,Beauty,4,16.0,Returned,Amazon Pay
AMA-O7370,AMA-C3982,2025-06-18,Toys,2,$15.59,Delivered,Amazon Pay
AMA-O12370,AMA-C9643,04-Dec-2023,Apparel,1,18.78,Returned,Gift Card
AMA-O13009,AMA-C9359,09/02/2024,Toys,4,74.87,,Credit Card
AMA-O7841,AMA-C5146,01/05/2023,Home & Kitchen,5,161.54,Delivered,UPI
AMA-O7312,AMA-C6268,2023-03-31,Toys,1,44.23,Returned,Credit Card
AMA-O11203,AMA-C5767,08/01/2023,Home & Kitchen,3,11.54,Returned,Gift Card
AMA-O6414,AMA-C3682,06/04/2024,Books,5,$36.77,Delivered,Credit Card
AMA-O10904,AMA-C10620,2023-12-24,Electronics,1,$459.37,Shipped,Amazon Pay
AMA-O6685,AMA-C5113,2025-06-28,Sports & Outdoors,5,$249.83,Delivered,Amazon Pay
AMA-O13331,AMA-C6881,20-Nov-2025,Books,3,34.24,Cancelled,UPI
AMA-O11898,AMA-C1246,08-Jan-2025,Sports & Outdoors,4,$213.75,Shipped,Debit Card
AMA-O9704,AMA-C1263,11/30/2023,Grocery,2,56.91,Delivered,Gift Card
AMA-O7441,AMA-C2253,12/04/2024,Toys,4,$49.44,Delivered,UPI
AMA-O11529,AMA-C10306,14-Aug-2025,Home & Kitchen,5,$234.54,Cancelled,Amazon Pay
AMA-O10224,AMA-C9999,14-Mar-2023,Grocery,5,49.44,Pending,Amazon Pay
AMA-O10298,AMA-C8419,2024-01-17,Sports & Outdoors,2,$12.24,Delivered,Debit Card
AMA-O11804,AMA-C10483,2023-04-09,Books,4,33.24,Shipped,Amazon Pay
AMA-O5853,AMA-C2661,06/22/2025,Grocery,-4,24.88,Pending,Debit Card
AMA-O6457,AMA-C9419,04/20/2025,Home & Kitchen,3,262.13,Pending,Credit Card
AMA-O12145,AMA-C10652,09/29/2023,Apparel,5,$53.26,Delivered,Credit Card
AMA-O8273,AMA-C6194,09/02/2024,Grocery,3,16.72,Delivered,UPI
AMA-O8492,AMA-C5511,2023-04-27,Beauty,2,35.83,Delivered,Credit Card
AMA-O6064,AMA-C2492,2025-10-08,Grocery,3,$52.92,Cancelled,Debit Card
AMA-O8849,AMA-C5311,2023-02-20,Home & Kitchen,2,52.02,Delivered,Debit Card
AMA-O8695,AMA-C6806,2025-06-21,Books,5,16.27,Pending,Credit Card
AMA-O8146,AMA-C8923,2023-08-18,Books,2,$7.22,Returned,Amazon Pay
AMA-O10455,AMA-C10143,20-Mar-2024,Toys,2,66.12,Delivered,Credit Card
AMA-O10567,AMA-C7859,03/09/2025,Electronics,4,155.84,Pending,UPI
AMA-O8166,AMA-C9696,15-Jun-2023,Sports & Outdoors,1,48.92,Delivered,UPI
AMA-O7635,AMA-C7518,2025-04-13,Toys,5,78.08,Delivered,Amazon Pay
AMA-O12382,AMA-C8244,29-Jan-2023,Apparel,4,$50.38,Delivered,Credit Card
AMA-O6481,AMA-C10755,01/02/2023,Beauty,3,13.12,Delivered,UPI
AMA-O12803,AMA-C3974,01-Oct-2025,Electronics,1,82.27,Delivered,UPI
AMA-O9893,AMA-C8607,2025-12-02,Beauty,-4,53.65,Returned,Gift Card
AMA-O11267,AMA-C2177,02-Mar-2025,Toys,3,24.99,Delivered,Gift Card
AMA-O11354,AMA-C1528,06/24/2025,Toys,2,28.83,Shipped,Credit Card
AMA-O12709,AMA-C7562,2024-04-12,Home & Kitchen,3,$299.45,Delivered,UPI
AMA-O9476,AMA-C6457,2023-09-03,Books,2,15.35,Shipped,Debit Card
AMA-O5182,AMA-C9668,06/03/2025,Sports & Outdoors,5,$93.59,Pending,Debit Card
AMA-O8519,AMA-C9767,09-Jun-2023,Electronics,4,234.47,Cancelled,Gift Card
AMA-O14517,AMA-C7488,13-Nov-2023,Toys,4,93.7,Returned,Credit Card
AMA-O5152,AMA-C6516,05/06/2025,Electronics,4,712.3,Shipped,Gift Card
AMA-O9858,AMA-C4626,03-Jun-2025,Home & Kitchen,4,80.53,Returned,UPI
AMA-O12092,AMA-C9731,2025-04-06,Books,1,28.18,Delivered,Debit Card
AMA-O12926,AMA-C8167,10/05/2025,Electronics,1,$687.90,Pending,Credit Card
AMA-O5449,AMA-C8488,2023-06-16,Grocery,1,13.7,Shipped,UPI
AMA-O8762,AMA-C10390,27-May-2025,Beauty,2,71.26,Pending,Credit Card
AMA-O5227,AMA-C3820,2025-02-19,Electronics,4,330.54,Returned,Amazon Pay
AMA-O12697,AMA-C4601,27-May-2023,Home & Kitchen,1,$245.73,Returned,Credit Card
AMA-O13586,AMA-C9483,16-Apr-2023,Beauty,5,37.69,Pending,Credit Card
AMA-O13620,AMA-C2016,02/24/2023,Books,5,23.77,Pending,Debit Card
AMA-O6188,AMA-C6484,2023-09-26,Grocery,2,56.55,Delivered,Gift Card
AMA-O6185,AMA-C1141,08/03/2024,Home & Kitchen,5,$93.70,,Credit Card
AMA-O6092,AMA-C4876,2025-09-26,Apparel,2,119.74,Returned,UPI
AMA-O9454,AMA-C5031,22-Apr-2025,Home & Kitchen,1,282.65,Returned,Credit Card
AMA-O5794,AMA-C4928,10-Aug-2024,Apparel,2,53.24,Returned,Gift Card
AMA-O14451,AMA-C1601,26-May-2025,Electronics,2,784.61,Cancelled,Amazon Pay
AMA-O9712,AMA-C1716,2025-03-15,Apparel,4,88.59,Returned,UPI
AMA-O7046,AMA-C5698,2025-03-15,Toys,2,38.29,Delivered,Gift Card
AMA-O6305,AMA-C1268,31-Oct-2023,Toys,2,11.45,Cancelled,UPI
AMA-O13401,AMA-C5417,09/07/2023,Grocery,3,13.73,Delivered,Amazon Pay
AMA-O9090,AMA-C9233,02/04/2023,Books,5,7.56,Delivered,Gift Card
AMA-O6139,AMA-C2092,11/30/2023,Toys,4,40.82,Returned,UPI
AMA-O11326,AMA-C7414,2024-04-12,Beauty,5,12.57,Cancelled,Gift Card
AMA-O10028,AMA-C9999,05/13/2025,Sports & Outdoors,4,163.79,Delivered,Debit Card
AMA-O10183,AMA-C3818,2025-03-14,Electronics,3,320.36,Delivered,Credit Card
AMA-O11335,AMA-C6947,09/04/2025,Grocery,4,50.98,Shipped,Debit Card
AMA-O7218,AMA-C6222,12/22/2024,Grocery,2,18.22,Delivered,Gift Card
AMA-O11672,AMA-C6733,2023-05-05,Toys,3,57.86,Returned,Gift Card
AMA-O11160,AMA-C10593,11-Jul-2025,Home & Kitchen,3,$172.83,Pending,Debit Card
AMA-O8169,AMA-C2656,03/02/2025,Books,5,$16.56,Pending,Amazon Pay
AMA-O6607,AMA-C5593,2024-11-28,Beauty,1,76.17,,UPI
AMA-O13806,AMA-C9980,20-Nov-2025,Grocery,4,14.31,Returned,Gift Card
AMA-O6331,AMA-C7732,2024-05-23,Apparel,5,45.07,Returned,UPI
AMA-O5590,AMA-C1601,12/09/2024,Grocery,4,58.77,Shipped,Debit Card
AMA-O7810,AMA-C8348,2024-09-22,Sports & Outdoors,5,$14.18,Delivered,Debit Card
AMA-O9053,AMA-C9999,2023-09-22,Electronics,3,444.78,,Debit Card
