revenue_id,order_id,payment_date,amount_paid_usd,payment_status,refund_amount_usd
AMA-R14696,AMA-O12628,2025-06-20,181.6,Paid,0.0
AMA-R10826,AMA-O13331,20-Nov-2025,102.72,Refunded,0.0
AMA-R14876,AMA-O14022,01/29/2024,104.49,Refunded,0.0
AMA-R15732,AMA-O7618,08/11/2025,133.38,Paid,0.0
AMA-R17781,AMA-O10192,2024-11-24,22.49,Paid,0.0
AMA-R12821,AMA-O9642,06-Aug-2024,,Paid,0.0
AMA-R12593,AMA-O10459,2025-01-25,1409.78,Paid,0.0
AMA-R18077,AMA-O10229,02/05/2025,100.38,Paid,0.0
AMA-R13305,AMA-O8050,15-Oct-2025,306.15,Refunded,0.0
AMA-R13839,AMA-O7296,12-Apr-2025,124.65,Paid,0.0
AMA-R17427,AMA-O6444,05/07/2023,28.88,Paid,28.88
AMA-R18357,AMA-O9147,10/17/2023,77.9,Paid,0.0
AMA-R12896,AMA-O12280,09/29/2023,290.26,Paid,0.0
AMA-R12143,AMA-O7372,2024-04-23,141.8,Paid,0.0
AMA-R12368,AMA-O9655,2025-03-27,321.6,Refunded,0.0
AMA-R13892,AMA-O9261,2024-04-05,84.14,Paid,0.0
AMA-R16012,AMA-O12566,20-Mar-2024,92.52,Paid,92.52
AMA-R13313,AMA-O11885,2023-04-17,2694.6,Paid,0.0
AMA-R18456,AMA-O14209,25-Dec-2025,710.3,Paid,0.0
AMA-R11021,AMA-O6807,2024-09-20,1184.92,Paid,0.0
AMA-R11831,AMA-O7335,05/04/2023,82.19,Paid,0.0
AMA-R16457,AMA-O5285,10/24/2025,250.53,Paid,0.0
AMA-R10807,AMA-O6883,22-Jul-2023,133.25,Pending,0.0
AMA-R11561,AMA-O12705,09-Apr-2024,45.02,Paid,0.0
AMA-R14647,AMA-O11738,14-Sep-2023,6.91,Paid,6.91
AMA-R10197,AMA-O8626,10/04/2024,231.04,Paid,0.0
AMA-R9165,AMA-O5251,02/02/2024,399.78,Paid,0.0
AMA-R17104,AMA-O7907,2025-11-18,218.16,Paid,0.0
AMA-R14164,AMA-O14952,2023-05-29,80.4,Paid,80.4
AMA-R15009,AMA-O14043,2024-11-07,,Paid,0.0
AMA-R10408,AMA-O12122,2023-10-20,526.5,Paid,526.5
AMA-R14072,AMA-O7468,10/29/2023,479.75,Paid,479.75
AMA-R11985,AMA-O14834,2023-03-07,1125.04,Paid,0.0
AMA-R16975,AMA-O13291,04/28/2024,46.96,Paid,46.96
AMA-R18466,AMA-O12949,2024-08-23,365.52,Paid,0.0
AMA-R9922,AMA-O7638,01-Jan-2023,845.85,Paid,0.0
AMA-R13033,AMA-O12158,08/24/2024,147.6,Paid,0.0
AMA-R15151,AMA-O11788,21-Mar-2025,311.99,Paid,0.0
AMA-R9716,AMA-O9363,11/26/2023,122.6,Paid,0.0
AMA-R11580,AMA-O5999,20-Oct-2025,142.32,Paid,0.0
AMA-R10378,AMA-O10718,2024-05-05,1334.6,Pending,0.0
AMA-R12027,AMA-O11784,05/11/2023,1325.05,Paid,0.0
AMA-R9314,AMA-O14337,08-Jun-2025,133.75,Paid,0.0
AMA-R15771,AMA-O11939,2023-09-11,,Paid,0.0
AMA-R11884,AMA-O5975,03/10/2023,18.16,Paid,18.16
AMA-R17089,AMA-O5291,12/28/2023,37.57,Paid,37.57
AMA-R10890,AMA-O8532,06/08/2025,290.75,Paid,290.75
AMA-R12724,AMA-O9567,12/17/2024,303.12,Paid,0.0
AMA-R15293,AMA-O7926,11-Apr-2024,108.84,Refunded,0.0
AMA-R12086,AMA-O10412,2023-05-21,1568.37,Paid,0.0
AMA-R14044,AMA-O6482,04/20/2023,189.63,Pending,0.0
AMA-R13421,AMA-O11082,05/07/2025,150.16,Pending,0.0
AMA-R18068,AMA-O9285,23-Jul-2024,27.15,Paid,0.0
AMA-R13021,AMA-O8722,2025-04-21,94.12,Paid,0.0
AMA-R18279,AMA-O13300,10/02/2024,58.8,Paid,19.26
AMA-R12443,AMA-O14257,08-Jan-2024,704.02,Paid,704.02
AMA-R15727,AMA-O9562,2024-08-04,135.66,Paid,0.0
AMA-R17924,AMA-O6063,02/28/2024,373.34,Paid,0.0
AMA-R16236,AMA-O6465,18-Mar-2023,235.64,Paid,0.0
AMA-R17127,AMA-O7655,02-Nov-2023,42.46,Paid,0.0
AMA-R16504,AMA-O11969,01/18/2025,271.59,Paid,0.0
AMA-R12519,AMA-O8517,02/29/2024,136.2,Paid,0.0
AMA-R15237,AMA-O10510,2025-03-05,689.16,Paid,689.16
AMA-R13948,AMA-O8639,2025-09-04,35.22,Paid,0.0
AMA-R16265,AMA-O14291,03/07/2023,129.2,Paid,0.0
AMA-R9590,AMA-O9964,2024-10-19,1023.65,Paid,1023.65
AMA-R11594,AMA-O10561,2024-01-06,181.5,Paid,0.0
AMA-R11391,AMA-O12231,2024-08-22,92.91,Paid,0.0
AMA-R14757,AMA-O6506,03/27/2025,17.22,Paid,17.22
AMA-R13026,AMA-O10754,01/27/2024,1256.86,Paid,0.0
AMA-R12044,AMA-O8522,01/12/2025,158.66,Refunded,0.0
AMA-R9756,AMA-O10673,06/22/2025,218.8,Paid,0.0
AMA-R12023,AMA-O6150,12/21/2023,87.99,Paid,0.0
AMA-R10241,AMA-O8598,06/16/2025,521.77,Paid,0.0
AMA-R15886,AMA-O13001,02/15/2024,582.35,Paid,0.0
AMA-R16414,AMA-O14897,2025-08-15,120.3,Paid,0.0
AMA-R18414,AMA-O7698,2025-05-16,1826.16,Pending,0.0
AMA-R11381,AMA-O14106,2023-12-06,103.9,Paid,0.0
AMA-R15582,AMA-O11407,10/20/2024,114.39,Pending,0.0
AMA-R15376,AMA-O12872,03-May-2023,537.8,Refunded,0.0
AMA-R11285,AMA-O13165,26-Mar-2024,44.91,Paid,0.0
AMA-R14529,AMA-O11204,12/11/2025,477.88,Paid,0.0
AMA-R10189,AMA-O10310,01/12/2025,296.08,Pending,0.0
AMA-R10239,AMA-O11318,2023-07-17,128.42,Paid,0.0
AMA-R16850,AMA-O12309,13-Nov-2024,685.35,Paid,0.0
AMA-R14923,AMA-O13208,04/01/2024,1025.48,Paid,0.0
AMA-R12510,AMA-O13749,2024-12-02,44.36,Paid,0.0
AMA-R9750,AMA-O11000,06/22/2025,32.16,Refunded,0.0
AMA-R12189,AMA-O6778,11/03/2024,537.8,Paid,0.0
AMA-R16468,AMA-O14344,01-Dec-2025,185.22,Paid,0.0
AMA-R14039,AMA-O10803,12/16/2025,281.49,Paid,0.0
AMA-R11908,AMA-O10580,02/24/2023,216.64,Paid,216.64
AMA-R18316,AMA-O13195,2024-07-26,58.0,Paid,0.0
AMA-R16515,AMA-O12874,23-Feb-2025,,Paid,0.0
AMA-R9771,AMA-O11015,24-Nov-2024,887.1,Paid,0.0
AMA-R17616,AMA-O6499,07/04/2025,20.85,Refunded,0.0
AMA-R14229,AMA-O13356,11-Sep-2024,169.05,Paid,169.05
AMA-R9054,AMA-O10228,2025-05-11,218.52,Paid,0.0
AMA-R16612,AMA-O11141,08/28/2023,385.44,Paid,0.0
AMA-R15194,AMA-O11790,04-Sep-2024,25.41,Paid,0.0
AMA-R14947,AMA-O13773,04/07/2024,362.48,Paid,0.0
AMA-R17376,AMA-O9723,02-Jun-2023,124.8,Refunded,0.0
AMA-R11791,AMA-O6947,2024-05-07,268.38,Paid,0.0
AMA-R18392,AMA-O13336,2024-03-11,34.83,Paid,0.0
AMA-R16091,AMA-O5354,18-Sep-2024,132.39,Paid,29.31
AMA-R15572,AMA-O13648,24-Aug-2024,,Paid,173.94
AMA-R11041,AMA-O13832,2024-01-13,95.31,Paid,0.0
AMA-R9285,AMA-O9030,2025-07-04,82.68,Pending,20.82
AMA-R11777,AMA-O7948,2023-10-13,77.0,Pending,0.0
AMA-R11655,AMA-O5134,2023-07-24,80.81,Refunded,0.0
AMA-R9540,AMA-O8764,2023-02-15,,Refunded,0.0
AMA-R10695,AMA-O7649,2025-09-13,153.6,Pending,0.0
AMA-R12265,AMA-O12380,2025-02-20,417.78,Paid,0.0
AMA-R17609,AMA-O13539,22-Sep-2023,,Paid,0.0
AMA-R11782,AMA-O10378,2023-04-27,156.36,Paid,0.0
AMA-R17044,AMA-O5006,29-Apr-2024,208.65,Refunded,0.0
AMA-R17746,AMA-O7508,12-Nov-2024,,Paid,231.85
AMA-R15779,AMA-O9831,12/13/2024,128.72,Paid,0.0
AMA-R17516,AMA-O10490,28-Aug-2024,435.45,Paid,435.45
AMA-R17932,AMA-O8138,03/09/2023,48.9,Paid,0.0
AMA-R13009,AMA-O5532,29-Apr-2023,50.88,Paid,50.88
AMA-R14432,AMA-O9264,2024-12-23,,Paid,0.0
AMA-R14895,AMA-O6259,2023-10-19,1517.19,Paid,1517.19
AMA-R12203,AMA-O10945,10-Dec-2025,2265.0,Paid,0.0
AMA-R15299,AMA-O5668,2025-11-04,266.34,Paid,0.0
AMA-R12936,AMA-O13966,07/26/2025,540.0,Paid,0.0
AMA-R17674,AMA-O13574,25-Jan-2023,22.36,Paid,0.0
AMA-R15023,AMA-O10764,30-Jul-2024,179.35,Paid,0.0
AMA-R10273,AMA-O5026,07/07/2025,224.98,Refunded,0.0
AMA-R12577,AMA-O5061,12-Nov-2024,106.05,Paid,106.05
AMA-R11204,AMA-O11638,05/07/2025,1512.65,Paid,1512.65
AMA-R13123,AMA-O14862,2023-07-30,54.43,Paid,0.0
AMA-R16368,AMA-O10036,12/26/2024,296.07,Paid,296.07
AMA-R12290,AMA-O10667,2024-04-07,1236.0,Paid,1236.0
AMA-R13199,AMA-O6931,04/13/2023,86.78,Paid,0.0
AMA-R9055,AMA-O11341,29-Oct-2023,39.26,Paid,0.0
AMA-R17652,AMA-O12809,2025-12-18,,Refunded,0.0
AMA-R17759,AMA-O5937,07-Jun-2025,148.55,Paid,0.0
AMA-R14753,AMA-O11501,19-Sep-2025,282.75,Refunded,0.0
AMA-R16000,AMA-O5484,2023-05-07,1332.16,Paid,1332.16
AMA-R13559,AMA-O13851,07-May-2023,272.15,Paid,0.0
AMA-R11965,AMA-O10631,31-Mar-2024,688.02,Paid,0.0
AMA-R16884,AMA-O13823,08/12/2025,39.45,Paid,0.0
AMA-R9530,AMA-O7032,2025-03-12,47.56,Paid,0.0
AMA-R10333,AMA-O11608,09-Sep-2025,136.7,Paid,0.0
AMA-R10619,AMA-O12745,2024-07-02,1099.7,Paid,1099.7
AMA-R17911,AMA-O14433,10/25/2024,423.32,Paid,0.0
AMA-R12278,AMA-O9230,11/19/2023,95.07,Paid,0.0
AMA-R16371,AMA-O13110,08/22/2023,201.72,Refunded,0.0
AMA-R15161,AMA-O7061,2024-08-19,29.76,Paid,0.0
AMA-R11724,AMA-O6383,20-Jan-2025,253.05,Paid,0.0
AMA-R13150,AMA-O14848,11/23/2023,37.56,Paid,37.56
AMA-R14940,AMA-O13080,26-Apr-2024,552.84,Paid,0.0
AMA-R17509,AMA-O9077,2025-03-05,49.55,Paid,0.0
AMA-R15006,AMA-O7129,2024-05-01,134.44,Paid,134.44
AMA-R9525,AMA-O7883,2023-09-13,479.37,Paid,0.0
AMA-R16688,AMA-O10222,10/16/2023,310.5,Paid,0.0
AMA-R10005,AMA-O7450,01/14/2024,1443.36,Paid,1443.36
AMA-R9893,AMA-O7231,05/05/2025,68.8,Paid,68.8
AMA-R15326,AMA-O7388,2025-08-27,182.8,Paid,0.0
AMA-R11820,AMA-O13372,07/16/2024,419.6,Paid,0.0
AMA-R10136,AMA-O9231,07/26/2025,42.6,Paid,0.0
AMA-R15941,AMA-O13844,16-Nov-2024,576.96,Paid,229.91
AMA-R10312,AMA-O10469,16-Aug-2024,,Paid,0.0
AMA-R11649,AMA-O14459,17-Feb-2024,59.24,Refunded,0.0
AMA-R16168,AMA-O6776,22-Nov-2025,591.21,Paid,0.0
AMA-R15556,AMA-O7863,09-Sep-2024,74.72,Paid,0.0
AMA-R9126,AMA-O9180,11/25/2025,67.06,Paid,67.06
AMA-R18471,AMA-O8192,02/03/2025,,Paid,0.0
AMA-R16575,AMA-O11059,27-Oct-2023,109.52,Paid,0.0
AMA-R13255,AMA-O6715,07/26/2025,348.28,Paid,0.0
AMA-R11169,AMA-O8181,06/28/2024,36.12,Paid,0.0
AMA-R17807,AMA-O14301,2023-10-28,138.25,Pending,0.0
AMA-R11781,AMA-O9694,12/18/2025,126.36,Paid,0.0
AMA-R13602,AMA-O6472,03/29/2023,,Paid,1579.9
AMA-R11894,AMA-O5414,01/07/2023,213.1,Paid,0.0
AMA-R17330,AMA-O12700,02-May-2024,2392.17,Paid,2392.17
AMA-R14659,AMA-O7006,2024-11-23,319.29,Paid,319.29
AMA-R12743,AMA-O12204,23-Oct-2025,332.72,Paid,0.0
AMA-R11295,AMA-O7095,2025-06-15,104.61,Paid,0.0
AMA-R11984,AMA-O13452,08-Sep-2024,102.8,Refunded,22.84
AMA-R12888,AMA-O13493,2025-05-18,256.32,Paid,0.0
AMA-R13518,AMA-O7907,2025-11-18,,Paid,0.0
AMA-R17249,AMA-O7956,28-Oct-2025,274.65,Paid,274.65
AMA-R15422,AMA-O11337,28-Dec-2024,197.04,Paid,0.0
AMA-R17510,AMA-O14377,25-May-2025,28.51,Paid,28.51
AMA-R14114,AMA-O7079,10/27/2025,8.75,Paid,0.0
AMA-R12435,AMA-O5640,12/02/2024,19.34,Paid,0.0
AMA-R9209,AMA-O5467,07-Sep-2024,282.5,Refunded,0.0
AMA-R12940,AMA-O8880,01/08/2024,30.56,Paid,0.0
AMA-R12085,AMA-O9366,08-Jun-2024,385.2,Paid,0.0
AMA-R13000,AMA-O13054,2023-09-23,225.35,Paid,225.35
AMA-R14140,AMA-O6661,2023-03-23,51.78,Paid,0.0
AMA-R11682,AMA-O8868,2024-06-30,47.9,Paid,0.0
AMA-R11497,AMA-O6181,16-Apr-2025,285.75,Paid,285.75
AMA-R13768,AMA-O11953,03/31/2024,237.48,Paid,0.0
AMA-R10587,AMA-O7628,2025-12-22,496.65,Paid,0.0
AMA-R17133,AMA-O10040,09/01/2025,169.68,Paid,0.0
AMA-R13577,AMA-O7739,2025-07-22,268.35,Paid,0.0
AMA-R18025,AMA-O6393,29-Apr-2024,16.14,Paid,0.0
AMA-R15466,AMA-O8770,2024-01-27,26.72,Paid,0.0
AMA-R9916,AMA-O10087,08/05/2025,147.9,Paid,0.0
AMA-R11789,AMA-O13406,2024-07-03,17.41,Paid,0.0
AMA-R14278,AMA-O7530,12-Jan-2023,35.49,Refunded,0.0
AMA-R17432,AMA-O10351,2024-10-03,64.71,Paid,0.0
AMA-R15197,AMA-O14417,2025-06-29,1893.75,Paid,0.0
AMA-R10857,AMA-O12092,2025-04-06,28.18,Paid,0.0
AMA-R14762,AMA-O7666,2024-05-01,130.2,Paid,0.0
AMA-R10054,AMA-O6278,15-Sep-2024,784.04,Refunded,0.0
AMA-R9439,AMA-O9444,2023-12-20,388.3,Refunded,0.0
AMA-R10592,AMA-O8935,20-Nov-2024,52.96,Refunded,0.0
AMA-R15138,AMA-O7294,15-Sep-2025,168.95,Paid,0.0
AMA-R9505,AMA-O8678,2023-06-07,42.0,Paid,0.0
AMA-R14208,AMA-O14107,01-Mar-2024,315.35,Paid,0.0
AMA-R10071,AMA-O7639,2023-03-30,2735.75,Paid,0.0
AMA-R10914,AMA-O9338,2025-10-12,66.26,Paid,0.0
AMA-R9414,AMA-O14666,2025-03-04,584.85,Paid,0.0
AMA-R14871,AMA-O10746,08/28/2024,70.8,Paid,0.0
AMA-R16798,AMA-O5496,15-Sep-2025,393.64,Paid,393.64
AMA-R12545,AMA-O11923,15-Aug-2025,27.56,Paid,0.0
AMA-R10181,AMA-O12818,06/08/2024,171.24,Paid,0.0
AMA-R18093,AMA-O13031,11-Oct-2023,106.74,Refunded,0.0
AMA-R11999,AMA-O14600,06/05/2024,3867.05,Paid,0.0
AMA-R13667,AMA-O10953,19-Feb-2023,222.1,Refunded,0.0
AMA-R15949,AMA-O8498,2024-05-13,28.85,Refunded,0.0
AMA-R9704,AMA-O11190,2023-04-28,250.92,Paid,0.0
AMA-R13164,AMA-O5290,2023-02-24,2633.36,Paid,0.0
AMA-R11371,AMA-O7881,09/13/2023,30.18,Paid,30.18
AMA-R11387,AMA-O12785,24-Mar-2023,747.25,Refunded,0.0
AMA-R13971,AMA-O9980,2023-06-27,161.5,Paid,0.0
AMA-R15390,AMA-O13809,01/07/2023,46.94,Paid,0.0
AMA-R9703,AMA-O7159,13-Jan-2023,1374.26,Paid,0.0
AMA-R9581,AMA-O10173,2025-02-04,1543.0,Pending,0.0
AMA-R13322,AMA-O7623,04/25/2025,59.2,Refunded,0.0
AMA-R16602,AMA-O9435,09-Jun-2024,312.09,Paid,312.09
AMA-R9171,AMA-O7537,13-Jun-2025,49.8,Paid,0.0
AMA-R16018,AMA-O5660,24-Apr-2024,395.44,Refunded,0.0
AMA-R14173,AMA-O10858,01/08/2025,98.16,Refunded,0.0
AMA-R17200,AMA-O6289,2025-05-29,633.12,Paid,0.0
AMA-R9253,AMA-O7960,2024-10-04,165.1,Refunded,0.0
AMA-R10269,AMA-O13989,02-May-2024,537.85,Paid,0.0
AMA-R11739,AMA-O5307,2023-05-28,161.72,Paid,0.0
AMA-R11662,AMA-O14135,12-Aug-2025,124.85,Refunded,0.0
AMA-R13548,AMA-O12441,20-May-2023,824.88,Paid,0.0
AMA-R16696,AMA-O13441,11-Sep-2024,191.72,Paid,0.0
AMA-R13696,AMA-O10546,2023-06-21,28.56,Paid,28.56
AMA-R9820,AMA-O12397,01-Aug-2023,197.98,Paid,197.98
AMA-R9461,AMA-O14260,2024-10-06,20.99,Refunded,0.0
AMA-R12603,AMA-O12878,2025-11-09,142.9,Paid,0.0
AMA-R15130,AMA-O14207,2024-11-26,270.3,Paid,270.3
AMA-R13019,AMA-O11679,08/07/2025,138.32,Paid,0.0
AMA-R12091,AMA-O6945,2023-02-01,42.79,Paid,0.0
AMA-R12598,AMA-O12930,27-Sep-2023,80.75,Refunded,0.0
AMA-R14963,AMA-O11200,08/03/2025,167.88,Paid,0.0
AMA-R15274,AMA-O9143,06/25/2024,174.93,Paid,0.0
AMA-R15477,AMA-O10195,07/13/2023,249.15,Paid,0.0
AMA-R17280,AMA-O12833,2024-02-20,58.17,Paid,0.0
AMA-R10049,AMA-O5805,05/06/2025,352.92,Paid,0.0
AMA-R18315,AMA-O6204,16-Dec-2024,172.45,Paid,172.45
AMA-R17749,AMA-O7938,05/13/2024,78.39,Paid,0.0
AMA-R17438,AMA-O12923,2023-11-07,,Paid,0.0
AMA-R14445,AMA-O14948,07/24/2023,,Paid,0.0
AMA-R14495,AMA-O5311,06-Feb-2025,433.36,Paid,0.0
AMA-R17602,AMA-O13954,25-Jun-2025,26.55,Paid,0.0
AMA-R17506,AMA-O10161,2023-05-07,37.94,Pending,0.0
AMA-R14635,AMA-O13349,26-May-2025,1727.24,Paid,0.0
AMA-R12138,AMA-O5941,03/12/2025,310.24,Paid,0.0
AMA-R17022,AMA-O11891,22-Sep-2024,223.74,Refunded,0.0
AMA-R18202,AMA-O12267,05-Mar-2025,1156.02,Refunded,0.0
AMA-R9411,AMA-O10973,2025-12-17,36.08,Refunded,0.0
AMA-R9448,AMA-O10282,01/17/2025,289.4,Paid,289.4
AMA-R14118,AMA-O7840,02/12/2025,30.73,Paid,0.0
AMA-R15762,AMA-O8994,10/03/2024,169.96,Paid,0.0
AMA-R15518,AMA-O10175,11/17/2023,731.8,Paid,0.0
AMA-R13055,AMA-O9151,10-Apr-2024,320.16,Refunded,0.0
AMA-R17450,AMA-O9160,18-May-2025,50.08,Paid,0.0
AMA-R17094,AMA-O11232,2023-04-24,85.26,Pending,0.0
AMA-R18189,AMA-O6505,05/30/2025,179.26,Paid,0.0
AMA-R12916,AMA-O11182,08/15/2024,2584.25,Pending,0.0
AMA-R10188,AMA-O13732,2024-03-30,1798.55,Paid,1798.55
AMA-R10029,AMA-O8022,2024-01-01,180.92,Paid,0.0
AMA-R14271,AMA-O13085,09/18/2024,431.9,Paid,0.0
AMA-R14636,AMA-O10188,02-Jun-2025,212.45,Refunded,0.0
AMA-R17463,AMA-O6627,17-Apr-2023,32.34,Paid,0.0
AMA-R15657,AMA-O14095,07/20/2023,84.84,Paid,0.0
AMA-R13940,AMA-O8008,02/12/2024,2284.55,Paid,0.0
AMA-R11305,AMA-O14236,2024-05-25,192.52,Paid,0.0
AMA-R11475,AMA-O5644,09-Mar-2025,164.7,Refunded,0.0
AMA-R17979,AMA-O8618,02-Oct-2024,2558.88,Paid,2558.88
AMA-R12653,AMA-O6726,2024-11-05,20.28,Paid,0.0
AMA-R17029,AMA-O13309,05/14/2023,33.96,Paid,0.0
AMA-R18644,AMA-O14950,05/07/2023,,Refunded,0.0
AMA-R14978,AMA-O9653,2025-08-14,138.24,Paid,0.0
AMA-R12912,AMA-O6774,2025-07-01,685.22,Paid,685.22
AMA-R12152,AMA-O8011,02/22/2023,229.1,Paid,0.0
AMA-R11103,AMA-O8238,2025-11-06,,Paid,0.0
AMA-R10020,AMA-O8220,05/05/2023,1077.84,Refunded,0.0
AMA-R11802,AMA-O9238,26-Jun-2025,161.45,Paid,0.0
AMA-R18034,AMA-O8560,01/23/2025,46.86,Paid,0.0
AMA-R15097,AMA-O14825,09/07/2024,127.25,Paid,0.0
AMA-R15173,AMA-O13026,2023-11-11,272.44,Refunded,0.0
AMA-R14856,AMA-O9012,2023-07-28,153.9,Paid,0.0
AMA-R17599,AMA-O11518,11/18/2023,1709.13,Refunded,0.0
AMA-R17073,AMA-O10737,12/14/2024,2825.96,Pending,946.19
AMA-R9978,AMA-O7318,12/14/2025,2313.56,Refunded,398.13
AMA-R17111,AMA-O9915,15-Dec-2025,98.36,Paid,0.0
AMA-R17333,AMA-O11507,06/14/2025,157.79,Pending,0.0
AMA-R10898,AMA-O12277,11/13/2024,11.95,Paid,0.0
AMA-R10700,AMA-O6957,12/09/2025,21.2,Paid,0.0
AMA-R9388,AMA-O11321,10-May-2023,172.0,Paid,0.0
AMA-R13629,AMA-O10463,13-Sep-2024,61.2,Refunded,9.79
AMA-R15555,AMA-O12499,02/11/2025,27.42,Paid,0.0
AMA-R15914,AMA-O14201,14-Apr-2023,46.55,Paid,0.0
AMA-R18605,AMA-O7825,24-May-2025,83.32,Paid,83.32
AMA-R12262,AMA-O7424,12/04/2024,23.88,Paid,0.0
AMA-R16121,AMA-O10295,2024-12-27,537.69,Paid,0.0
AMA-R15709,AMA-O8815,07/25/2025,124.14,Paid,124.14
AMA-R16550,AMA-O6514,06/14/2024,284.58,Paid,0.0
AMA-R10252,AMA-O9015,10/16/2023,145.0,Refunded,0.0
AMA-R14830,AMA-O5558,06-Jul-2023,15.72,Paid,0.0
AMA-R10455,AMA-O11183,02/06/2023,25.61,Refunded,0.0
AMA-R17128,AMA-O12238,10-May-2025,77.76,Paid,0.0
AMA-R12976,AMA-O12334,21-Jun-2023,459.6,Paid,0.0
AMA-R13474,AMA-O12074,2024-08-27,27.76,Paid,27.76
AMA-R15472,AMA-O13090,01/09/2024,78.67,Paid,0.0
AMA-R18566,AMA-O9050,03/22/2024,199.7,Paid,0.0
AMA-R14113,AMA-O9464,10-Apr-2023,11.54,Paid,0.0
AMA-R14188,AMA-O6397,2024-01-24,118.07,Pending,0.0
AMA-R16169,AMA-O7431,2023-06-12,151.48,Refunded,0.0
AMA-R10667,AMA-O9787,2023-02-23,61.47,Refunded,0.0
AMA-R11289,AMA-O12808,04-Oct-2025,115.18,Refunded,0.0
AMA-R11899,AMA-O12459,27-Nov-2023,42.3,Paid,0.0
AMA-R12811,AMA-O9594,11/28/2023,50.8,Paid,0.0
AMA-R9715,AMA-O7001,05/18/2024,118.18,Paid,0.0
AMA-R16855,AMA-O9600,2024-08-09,201.6,Paid,0.0
AMA-R9738,AMA-O14822,11-Jun-2025,68.65,Pending,0.0
AMA-R12100,AMA-O14734,02-Mar-2024,,Paid,0.0
AMA-R12320,AMA-O9818,2025-09-21,110.25,Paid,0.0
AMA-R18151,AMA-O12696,28-May-2023,167.64,Paid,0.0
AMA-R18147,AMA-O8750,2025-05-04,72.39,Paid,72.39
AMA-R10040,AMA-O10661,10/25/2023,380.88,Pending,0.0
AMA-R16461,AMA-O10434,2024-03-04,,Paid,0.0
AMA-R12163,AMA-O5121,2023-09-01,245.0,Paid,0.0
AMA-R11915,AMA-O7330,07/01/2025,573.21,Paid,0.0
AMA-R9046,AMA-O7119,2023-03-12,28.36,Paid,0.0
AMA-R9356,AMA-O12133,20-Mar-2025,122.96,Paid,0.0
AMA-R9971,AMA-O9784,11/20/2023,66.27,Paid,0.0
AMA-R13962,AMA-O11278,13-Feb-2023,85.58,Paid,0.0
AMA-R10381,AMA-O14954,2023-03-01,46.0,Paid,46.0
AMA-R17982,AMA-O9918,06-Oct-2023,57.36,Paid,0.0
AMA-R17215,AMA-O13553,11/12/2024,121.78,Paid,0.0
AMA-R10409,AMA-O5125,2024-04-28,565.02,Paid,565.02
AMA-R14036,AMA-O13240,06-Feb-2025,493.32,Refunded,0.0
AMA-R10314,AMA-O7088,03-Aug-2023,168.7,Paid,0.0
AMA-R13231,AMA-O12208,2025-05-02,619.5,Paid,619.5
AMA-R18416,AMA-O11222,02-Dec-2024,139.28,Pending,0.0
AMA-R9152,AMA-O6126,09/17/2025,23.13,Paid,0.0
AMA-R11087,AMA-O13950,2025-05-28,98.08,Paid,0.0
AMA-R9541,AMA-O10511,06/11/2023,62.04,Paid,0.0
AMA-R10934,AMA-O10961,02/27/2025,273.99,Paid,0.0
AMA-R14877,AMA-O10357,03-Oct-2025,152.62,Paid,0.0
AMA-R9199,AMA-O14370,2025-03-07,464.37,Pending,0.0
AMA-R13052,AMA-O13126,07/01/2025,16.28,Paid,16.28
AMA-R12781,AMA-O11908,09/07/2023,72.25,Pending,9.73
AMA-R13020,AMA-O14155,2025-11-02,301.16,Paid,0.0
AMA-R15140,AMA-O12906,2023-07-17,388.78,Paid,0.0
AMA-R9768,AMA-O10426,05/31/2023,72.08,Refunded,0.0
AMA-R13952,AMA-O8597,09-Jul-2025,1039.14,Paid,0.0
AMA-R9158,AMA-O13326,09/07/2024,1649.37,Paid,1649.37
AMA-R14465,AMA-O7248,07/15/2023,463.68,Paid,0.0
AMA-R17429,AMA-O10415,08/09/2023,214.88,Paid,0.0
AMA-R17343,AMA-O12432,2024-03-15,597.88,Refunded,0.0
AMA-R12242,AMA-O7874,2025-08-04,451.4,Paid,451.4
AMA-R15331,AMA-O10934,2025-10-03,230.76,Paid,0.0
AMA-R18606,AMA-O11410,2025-01-03,33.68,Paid,0.0
AMA-R10705,AMA-O11903,04-Oct-2025,,Refunded,0.0
AMA-R13741,AMA-O7647,30-Nov-2023,96.05,Refunded,0.0
AMA-R17735,AMA-O13737,03-Sep-2023,11.62,Paid,11.62
AMA-R9284,AMA-O9720,22-Jun-2025,368.31,Paid,0.0
AMA-R11372,AMA-O14368,04/13/2023,74.14,Paid,0.0
AMA-R15920,AMA-O8096,17-Sep-2025,251.04,Paid,251.04
AMA-R10352,AMA-O9551,2024-02-05,94.04,Paid,0.0
AMA-R9403,AMA-O14227,09/11/2025,1138.24,Paid,0.0
AMA-R17031,AMA-O6049,2023-05-18,107.56,Paid,0.0
AMA-R15782,AMA-O12537,2024-05-27,414.5,Paid,162.06
AMA-R11848,AMA-O14389,2024-03-08,359.45,Paid,359.45
AMA-R14931,AMA-O14683,2023-03-03,596.96,Pending,0.0
AMA-R15877,AMA-O12385,22-Sep-2025,618.81,Paid,0.0
AMA-R15240,AMA-O9174,12-Aug-2024,648.81,Paid,0.0
AMA-R15719,AMA-O13676,10-Feb-2024,209.86,Refunded,0.0
AMA-R16255,AMA-O12364,08/30/2025,,Paid,175.38
